632	18	San Agustín 	41668	13191
633	18	Santa María 	41676	13192
634	18	Suaza	41770	13193
635	18	Tarqui	41791	13194
636	18	Tesalia	41797	13197
637	18	Tello	41799	13195
638	18	Teruel	41801	13196
639	18	Timaná	41807	13198
640	18	Villavieja	41872	13199
641	18	Yaguará	41885	13200
642	19	Riohacha	44001	13510
643	19	Albania	44035	13364
644	19	Barrancas	44078	13368
645	19	Dibulla	44090	12573
646	19	Distracción	44098	12573
647	19	El Molino 	44110	12702
648	19	Fonseca	44279	13069
649	19	Hatonuevo	44378	12902
650	19	La Jagua Del Pilar	44420	12972
651	19	Maicao	44430	12706
652	19	Manaure	44560	12974
653	19	San Juan Del Cesar	44650	12626
654	19	Uribia	44847	12646
655	19	Urumita	44855	12647
656	19	Villanueva	44874	13448
657	20	Santa Marta 	47001	13226
658	20	Algarrobo	47030	13201
659	20	Aracataca	47053	13202
660	20	Ariguaní	47058	13203
661	20	Cerro De San Antonio	47161	13377
662	20	Chivolo	47170	13205
663	20	Ciénaga	47189	13206
664	20	Concordia	47205	13207
665	20	El Banco 	47245	13208
666	20	El Piñón 	47258	13209
667	20	El Retén 	47268	13210
668	20	Fundación	47288	13211
669	20	Guamal	47318	13242
670	20	Nueva Granada 	47460	13213
671	20	Pedraza	47541	13214
672	20	Pijiño Del Carmen	47545	13215
673	20	Pivijay	47551	13216
674	20	Plato	47555	13217
675	20	Puebloviejo	47570	13218
676	20	Remolino	47605	13219
677	20	Sabanas De San Ángel	47660	13220
678	20	Salamina	47675	13221
679	20	San Sebastián De Buenavista	47692	13222
680	20	San Zenón 	47703	13223
681	20	Santa Ana 	47707	13224
682	20	Santa Bárbara De Pinto	47720	13225
683	20	Sitionuevo	47745	13227
684	20	Tenerife	47798	13228
685	20	Zapayán	47960	13229
686	20	Zona Bananera 	47980	13230
687	21	Villavicencio	50001	13258
688	21	Acacías	50006	13231
689	21	Barranca De Upía	50110	13232
690	21	Cabuyaro	50124	13233
691	21	Castilla La Nueva	50150	13234
692	21	Cubarral	50223	13235
693	21	Cumaral	50226	13236
694	21	El Calvario 	50245	13237
695	21	El Castillo 	50251	13238
696	21	El Dorado 	50270	13239
697	21	Fuente De Oro	50287	13240
698	21	Granada	50313	13241
699	21	Guamal	50318	13242
700	21	Mapiripán	50325	13246
701	21	Mesetas	50330	13247
702	21	La Macarena 	50350	13243
703	21	Uribe	50370	12646
704	21	Lejanías	50400	13245
705	21	Puerto Concordia 	50450	13248
706	21	Puerto Gaitán 	50568	13249
707	21	Puerto López 	50573	13251
708	21	Puerto Lleras 	50577	13250
709	21	Puerto Rico 	50590	13252
710	21	Restrepo	50606	13253
711	21	San Carlos De Guaroa	50680	13039
712	21	San Juan De Arama	50683	13255
713	21	San Juanito 	50686	13256
714	21	San Martín 	50689	13257
715	21	Vistahermosa	50711	13259
716	22	Pasto	52001	13301
717	22	Albán	52019	13260
718	22	Aldana	52022	13261
719	22	Ancuyá	52036	13262
720	22	Arboleda	52051	13263
721	22	Barbacoas	52079	13264
722	22	Belén	52083	13265
723	22	Buesaco	52110	13266
724	22	Colón	52203	13324
725	22	Consacá	52207	13269
726	22	Contadero	52210	13270
727	22	Córdoba	52215	13341
728	22	Cuaspúd	52224	13272
729	22	Cumbal	52227	13273
730	22	Cumbitara	52233	13274
731	22	Chachagüí	52240	13267
732	22	El Charco 	52250	13275
733	22	El Peñol 	52254	13390
734	22	El Rosario 	52256	13277
735	22	El Tablón De Gómez	52258	13278
736	22	El Tambo 	52260	13279
737	22	Funes	52287	13280
738	22	Guachucal	52317	13281
739	22	Guaitarilla	52320	13282
740	22	Gualmatán	52323	13283
741	22	Iles	52352	13284
742	22	Imués	52354	13285
743	22	Ipiales	52356	13286
744	22	La Cruz 	52378	13287
745	22	La Florida 	52381	13288
746	22	La Llanada 	52385	13289
747	22	La Tola 	52390	13290
748	22	La Unión 	52399	13458
749	22	Leiva	52405	13292
750	22	Linares	52411	13293
751	22	Los Andes 	52418	13294
752	22	Magüí	52427	13295
753	22	Mallama	52435	13296
754	22	Mosquera	52473	13297
755	22	Nariño	52480	13298
756	22	Olaya Herrera 	52490	13299
757	22	Ospina	52506	13300
758	22	Francisco Pizarro 	52520	13070
759	22	Policarpa	52540	13303
760	22	Potosí	52560	13304
761	22	Providencia	52565	13305
762	22	Puerres	52573	13306
763	22	Pupiales	52585	13307
764	22	Ricaurte	52612	13308
765	22	Roberto Payán 	52621	13309
766	22	Samaniego	52678	13310
767	22	Sandoná	52683	13315
768	22	San Bernardo 	52685	13311
769	22	San Lorenzo 	52687	13312
770	22	San Pablo 	52693	13313
771	22	San Pedro De Cartago	52694	13314
772	22	Santa Bárbara 	52696	13437
773	22	Santacruz	52699	13317
774	22	Sapuyes	52720	13318
775	22	Taminango	52786	13319
776	22	Tangua	52788	13320
777	22	San Andrés De Tumaco	52835	13430
778	22	Túquerres	52838	13322
779	22	Yacuanquer	52885	13323
780	23	San José De Cúcuta	54001	12879
781	23	Ábrego	54003	12533
782	23	Arboledas	54051	13263
783	23	Bochalema	54099	12740
784	23	Bucarasica	54109	13371
785	23	Cácota	54125	13052
786	23	Cáchira	54128	13052
787	23	Chinácota	54172	12965
788	23	Chitagá	54174	12752
789	23	Convención	54206	13385
790	23	Cucutilla	54223	13064
791	23	Durania	54239	12764
792	23	El Carmen 	54245	13388
793	23	El Tarra 	54250	13279
794	23	El Zulia 	54261	13279
795	23	Gramalote	54313	12971
796	23	Hacarí	54344	13087
797	23	Herrán	54347	12588
798	23	Labateca	54377	13355
799	23	La Esperanza 	54385	12863
800	23	La Playa 	54398	13180
801	23	Los Patios 	54405	13459
802	23	Lourdes	54418	13411
803	23	Mutiscua	54480	12604
804	23	Ocaña	54498	13417
805	23	Pamplona	54518	13505
806	23	Pamplonita	54520	13505
807	23	Puerto Santander 	54553	13112
808	23	Ragonvalia	54599	13117
809	23	Salazar	54660	13221
810	23	San Calixto 	54670	13038
811	23	San Cayetano 	54673	13121
812	23	Santiago	54680	13333
813	23	Sardinata	54720	12663
814	23	Silos	54743	13334
815	23	Teorama	54800	12839
816	23	Tibú	54810	13141
817	23	Toledo	54820	12644
